OrderID;Bestelldatum;Lieferdatum;CustomerID;ProductID;SalesRepID;Menge;Einzelpreis;Rabatt;Status;Kanal
O02366;2024-10-16;2024-10-21;K0051;P0004;SR020;2;218.97;0.1;Abgeschlossen;Telefon
O02367;13.05.2022;2022-05-21;K0172;P0004;SR012;5;217.47;0.0;Abgeschlossen;Telefon
O02368;2022-12-20;2022-12-24;K0239;P0006;SR007;2;1073.4;0.0;Abgeschlossen;Außendienst
O02369;2023-12-25;2024-01-08;K0372;P0073;SR009;1;258.61;0.05;Storniert;Partner
O02370;2023-05-16;2023-05-29;K0226;P0041;SR020;5;90.37;0.0;Abgeschlossen;Partner
O02371;28.11.2022;;K0009;P0069;SR016;1;66,68;0.1;Abgeschlossen;Online
O02372;2023-05-14;2023-05-26;K0273;P0013;SR001;2;197.4;0.0;Abgeschlossen;Online
O02373;2022-06-28;;K0039;P0033;SR003;2;1223.18;0.0;Abgeschlossen;Telefon
O02374;2023-07-31;2023-08-10;K0099;P0024;SR003;1;873.8;0.0;Abgeschlossen;Partner
O02375;2023-03-13;2023-03-25;K0341;P0064;SR011;1;642.53;0.0;Abgeschlossen;Online
O02376;2023-08-22;2023-08-24;K0001;P0009;SR001;1;3273.67;0.2;Abgeschlossen;Online
O02377;2024-01-02;2024-01-09;K0076;P0017;SR008;10;594.36;0.05;Abgeschlossen;Außendienst
O02378;2024-07-18;2024-07-26;K0392;P0077;SR018;2;450.56;0.1;Abgeschlossen;Telefon
O02379;2024-12-27;2025-01-06;K0110;P0078;SR002;1;2112.31;0.0;Abgeschlossen;Telefon
O02380;01.12.2023;2023-12-13;K0301;P0033;SR014;5;1204.02;0.0;In Bearbeitung;Telefon
O02381;2024-10-18;2024-10-28;K0276;P0072;SR003;3;2687.84;0.0;Abgeschlossen;Außendienst
O02382;2023-01-30;2023-02-09;K0164;P0066;SR011;10;944.77;0.0;Abgeschlossen;Online
O02383;2023-04-28;2023-05-08;K0157;P0077;SR008;1;435.24;0.0;Storniert;Online
O02384;2022-04-22;2022-05-04;K0234;P0002;SR008;2;1575.07;0.0;Abgeschlossen;Online
O02385;21/11/2023;2023-12-04;K0184;P0084;SR011;1;307.12;0.1;Abgeschlossen;Außendienst
O02386;16.08.2024;2024-08-28;K0347;P0053;SR020;5;691.61;0.1;Storniert;Online
O02387;21.07.2024;2024-08-03;K0055;P0005;SR004;2;150,12;0.0;In Bearbeitung;Online
O02388;04/04/2024;2024-04-06;K0064;P0023;SR013;1;35,97;0.05;Storniert;Online
O02389;2024-04-17;2024-04-25;K0356;P0040;SR019;1;284.27;0.0;Abgeschlossen;Außendienst
O02390;2024-04-28;2024-05-06;K0255;P0008;SR013;3;3235.06;0.0;Abgeschlossen;Online
O02391;2023-08-25;2023-08-29;K0398;P0007;SR014;1;1882.59;0.0;Abgeschlossen;Telefon
O02392;2022-05-03;2022-05-16;K0248;P0085;SR014;3;741.82;0.2;Abgeschlossen;Online
O02393;19/06/2023;2023-06-26;K0380;P0065;SR007;1;2644.27;0.0;Abgeschlossen;Online
O02394;2023-08-14;2023-08-18;K0048;P0066;SR020;1;909.98;0.0;Abgeschlossen;Online
O02395;2024-08-30;;K0238;P0048;SR002;1;1278.54;0.0;Abgeschlossen;Außendienst
O02396;2022-02-28;2022-03-14;K0350;P0061;SR011;3;389.77;0.0;Abgeschlossen;Partner
O02397;2022-08-12;2022-08-23;K0038;P0044;SR014;2;2166.86;0.0;Abgeschlossen;Online
O02398;19/04/2022;;K0206;P0084;SR010;5;303.79;0.2;Abgeschlossen;Online
O02399;2024-01-19;2024-02-02;K0225;P0084;SR007;1;302.53;0.1;Abgeschlossen;Außendienst
O02400;2023-07-08;2023-07-20;K0343;P0080;SR013;3;489.76;0.0;In Bearbeitung;Online
O02401;02.04.2024;2024-04-11;K0163;P0069;SR006;2;64.1;0.0;Abgeschlossen;Telefon
O02402;2022-10-01;2022-10-05;K0017;P0024;SR006;1;816.35;0.0;Abgeschlossen;Online
O02403;2024-11-06;;K0171;P0083;SR007;1;422.01;0.0;Storniert;Außendienst
O02404;2024-01-09;2024-01-14;K0323;P0058;SR009;3;288.4;0.0;Abgeschlossen;Außendienst
O02405;2023-06-26;2023-07-09;K0147;P0036;SR018;1;173.71;0.1;Abgeschlossen;Online
O02406;2024-06-08;2024-06-11;K0070;P0050;SR014;2;852.75;0.0;Abgeschlossen;Telefon
O02407;2024-02-17;2024-02-18;K0288;P0046;SR011;1;2253.88;0.1;Abgeschlossen;Online
O02408;31.03.2022;2022-04-02;K0182;P0026;SR018;1;93.99;0.05;Zurückgestellt;Online
O02409;2022-10-21;2022-10-28;K0240;P0004;SR016;1;218.15;0.1;In Bearbeitung;Online
O02410;2024-02-01;2024-02-02;K0030;P0028;SR007;1;600.64;0.05;Abgeschlossen;Online
O02411;2022-11-13;2022-11-21;K0272;P0034;SR012;1;325.93;0.0;Abgeschlossen;Partner
O02412;2023-09-20;2023-09-30;K0213;P0034;SR013;5;326.75;0.0;Abgeschlossen;Telefon
O02413;2023-08-13;2023-08-24;K0099;P0014;SR018;2;1204.01;0.05;Abgeschlossen;Online
O02414;04.03.2023;2023-03-11;K0013;P0021;SR008;5;134.16;0.0;Abgeschlossen;Außendienst
O02415;03/08/2024;2024-03-14;K0142;P0006;SR013;1;1076.01;0.0;Abgeschlossen;Partner
O02416;2022-03-19;2022-03-27;K0070;P0017;SR009;1;604.63;0.05;Abgeschlossen;Partner
O02417;2024-10-01;2024-10-09;K0070;P0057;SR019;1;30.87;0.0;Abgeschlossen;Partner
O02418;2024-06-21;2024-06-30;K0234;P0025;SR008;2;1782,77;0.05;Abgeschlossen;Partner
O02419;2024-06-22;2024-07-05;K0195;P0001;SR020;1;792.03;0.05;Zurückgestellt;Außendienst
O02420;2023-03-20;2023-04-03;K0342;P0049;SR013;1;808.22;0.0;Zurückgestellt;Online
O02421;2023-03-31;2023-04-01;K0100;P0009;SR016;2;3272.0;0.0;Abgeschlossen;Online
O02422;02.09.2024;2024-09-06;K0117;P0014;SR010;1;1196.76;0.0;Abgeschlossen;Partner
O02423;2024-12-12;2024-12-15;K0233;P0048;SR004;2;1167.53;0.0;Abgeschlossen;Online
O02424;2023-12-13;2023-12-16;K0081;P0016;SR011;10;320.22;0.05;In Bearbeitung;Online
O02425;2023-12-20;2023-12-22;K0318;P0080;SR020;1;517.14;0.0;Abgeschlossen;Außendienst
O02426;2022-05-18;2022-05-26;K0223;P0001;SR012;1;784.5;0.0;Storniert;Partner
O02427;2023-12-17;2023-12-26;K0280;P0055;SR017;1;112.17;0.0;Storniert;Online
O02428;2023-08-31;2023-09-10;K0156;P0043;SR004;1;39.52;0.0;Abgeschlossen;Außendienst
O02429;13.09.2022;2022-09-18;K0220;P0044;SR005;1;2039.66;0.2;Abgeschlossen;Telefon
O02430;2022-10-27;2022-10-29;K0024;P0034;SR016;1;325.19;0.15;Abgeschlossen;Online
O02431;10.06.2023;2023-06-11;K0218;P0049;SR018;5;824.89;0.15;Abgeschlossen;Telefon
O02432;2024-07-03;2024-07-08;K0185;P0069;SR011;10;62.26;0.0;In Bearbeitung;Telefon
O02433;2023-04-29;2023-05-10;K0149;P0012;SR017;2;1002.37;0.0;Abgeschlossen;Online
O02434;2023-12-31;2024-01-11;K0057;P0056;SR014;2;152,9;0.15;Zurückgestellt;Partner
O02435;22.03.2022;2022-03-30;K0226;P0001;SR015;1;750.16;0.1;In Bearbeitung;Online
O02436;04/13/2022;2022-04-27;K0222;P0076;SR007;3;2614.97;0.05;Storniert;Online
O02437;2022-10-16;2022-10-22;K0398;P0064;SR004;1;647.89;0.0;Storniert;Online
O02438;2022-08-24;2022-08-30;K0338;P0065;SR011;2;2568.53;0.1;Abgeschlossen;Online
O02439;12.03.2023;2023-03-19;K0001;P0043;SR016;1;39.72;0.0;Storniert;Online
O02440;01/23/2023;2023-01-26;K0327;P0052;SR015;1;990.47;0.0;Abgeschlossen;Außendienst
O02441;2024-10-17;;K0369;P0057;SR005;1;30.49;0.15;Abgeschlossen;Online
O02442;2022-06-12;2022-06-24;K0017;P0007;SR011;1;1895.07;0.2;Abgeschlossen;Telefon
O02443;13.06.2024;2024-06-16;K0196;P0031;SR019;5;87.29;0.05;In Bearbeitung;Außendienst
O02444;2024-05-28;2024-05-30;K0192;P0065;SR017;1;2663.39;0.0;Abgeschlossen;Online
O02445;2022-08-11;2022-08-23;K0322;P0009;SR011;2;3308.09;0.0;In Bearbeitung;Außendienst
O02446;2024-12-09;2024-12-23;K0070;P0027;SR009;1;729.13;0.1;Abgeschlossen;Außendienst
O02447;2023-08-16;2023-08-28;K0071;P0085;SR001;2;792.15;0.0;Abgeschlossen;Außendienst
O02448;2024-08-09;2024-08-20;K0342;P0035;SR003;1;976.73;0.0;Abgeschlossen;Online
O02449;2024-06-20;2024-07-01;K0352;P0040;SR013;5;280.68;0.15;In Bearbeitung;Online
O02450;31.05.2023;2023-06-08;K0222;P0050;SR017;1;851.76;0.0;Abgeschlossen;Partner
O02451;2023-10-19;2023-10-22;K0224;P0040;SR015;1;266.22;0.05;Abgeschlossen;Telefon
O02452;2023-09-05;2023-09-17;K0074;P0060;SR013;1;97.81;0.05;Abgeschlossen;Außendienst
O02453;2023-04-21;2023-05-02;K0305;P0069;SR016;3;63.49;0.0;In Bearbeitung;Online
O02454;2023-05-19;2023-05-22;K0104;P0075;SR003;1;104.77;0.0;Abgeschlossen;Online
O02455;2022-08-11;2022-08-13;K0124;P0003;SR001;2;150.48;0.0;Abgeschlossen;Telefon
O02456;2023-12-30;2024-01-02;K0191;P0018;SR015;1;219.26;0.0;Abgeschlossen;Partner
O02457;2022-05-30;2022-06-07;K0268;P0028;SR015;5;572.28;0.0;In Bearbeitung;Online
O02458;2023-05-22;2023-06-02;K0204;P0055;SR020;3;114.48;0.1;Abgeschlossen;Partner
O02459;01.11.2023;2023-11-12;K0035;P0060;SR008;1;94.77;0.05;Abgeschlossen;Online
O02460;2023-09-20;2023-10-01;K0067;P0034;SR019;2;309.37;0.0;In Bearbeitung;Außendienst
O02461;20.09.2024;2024-09-30;K0269;P0047;SR003;1;279,28;0.1;Storniert;Online
O02462;2022-04-30;2022-05-11;K0336;P0064;SR001;2;692.81;0.05;Storniert;Außendienst
O02463;21.09.2022;2022-09-23;K0233;P0021;SR004;3;136.33;0.05;Abgeschlossen;Partner
O02464;01/10/2023;;K0157;P0035;SR018;1;989.52;0.0;In Bearbeitung;Telefon
O02465;2023-01-22;2023-02-03;K0268;P0020;SR015;1;139.24;0.0;Zurückgestellt;Online
O02466;2022-05-15;2022-05-26;K0161;P0077;SR014;1;416.97;0.0;Abgeschlossen;Außendienst
O02467;2023-05-21;2023-05-24;K0189;P0002;SR006;3;1555.42;0.15;Abgeschlossen;Telefon
O02468;2022-02-19;;K0155;P0026;SR003;1;92.49;0.0;Abgeschlossen;Außendienst
O02469;28/03/2023;2023-04-05;K0388;P0063;SR016;1;75.5;0.0;Abgeschlossen;Online
O02470;2023-08-14;2023-08-22;K0159;P0072;SR005;1;2598.95;0.0;Abgeschlossen;Außendienst
O02471;03/01/2023;2023-01-11;K0296;P0017;SR013;3;624.03;0.0;Storniert;Online
O02472;2022-04-14;2022-04-21;K0114;P0082;SR008;2;57.3;0.2;Abgeschlossen;Online
O02473;2023-03-17;2023-03-29;K0229;P0061;SR008;2;409.63;0.05;Abgeschlossen;Online
O02474;2024-06-23;2024-06-29;K0308;P0015;SR009;2;307.6;0.0;Abgeschlossen;Online
O02475;2023-01-18;;K0379;P0012;SR016;5;954.03;0.05;Abgeschlossen;Telefon
O02476;2023-05-30;2023-06-03;K0129;P0025;SR017;1;1685.65;0.0;In Bearbeitung;Außendienst
O02477;2022-04-26;2022-05-04;K0076;P0021;SR003;1;139.72;0.0;In Bearbeitung;Online
O02478;2023-10-17;2023-10-28;K0322;P0065;SR016;1;2763.35;0.0;In Bearbeitung;Online
O02479;2022-10-15;2022-10-21;K0031;P0055;SR006;3;115.65;0.0;Abgeschlossen;Online
O02480;2023-09-25;2023-10-03;K0062;P0062;SR006;1;233.59;0.0;Abgeschlossen;Online
O02481;05/14/2022;2022-05-20;K0333;P0053;SR015;1;668.37;0.0;Abgeschlossen;Online
O02482;20.10.2024;2024-10-27;K0264;P0047;SR003;1;283,14;0.05;Storniert;Telefon
O02483;2024-07-05;2024-07-17;K0328;P0030;SR007;1;35.17;0.05;Abgeschlossen;Telefon
O02484;2022-07-09;2022-07-21;K0095;P0017;SR012;1;621.41;0.05;In Bearbeitung;Online
O02485;2023-07-14;2023-07-16;K0204;P0053;SR005;5;675.68;0.0;Abgeschlossen;Telefon
O02486;2022-10-20;;K0250;P0020;SR009;3;140.97;0.1;Abgeschlossen;Partner
O02487;2022-03-09;2022-03-11;K0311;P0082;SR013;2;58.44;0.0;Abgeschlossen;Online
O02488;2023-02-10;;K0222;P0083;SR012;2;411.07;0.0;Zurückgestellt;Online
O02489;2024-06-16;2024-06-25;K0320;P0004;SR003;1;207.55;0.0;Abgeschlossen;Außendienst
O02490;2023-03-07;2023-03-16;K0003;P0073;SR014;1;258.62;0.0;In Bearbeitung;Telefon
O02491;2024-09-03;2024-09-16;K0325;P0055;SR010;1;116.85;0.0;In Bearbeitung;Außendienst
O02492;2023-09-15;2023-09-27;K0082;P0063;SR009;1;76.26;0.05;In Bearbeitung;Telefon
O02493;09/05/2023;2023-05-14;K0240;P0023;SR006;5;37.72;0.0;Abgeschlossen;Online
O02494;2022-04-09;2022-04-16;K0374;P0050;SR003;1;864.68;0.0;In Bearbeitung;Außendienst
O02495;2023-05-29;2023-06-08;K0316;P0022;SR011;1;128.5;0.0;Storniert;Außendienst
O02496;2023-10-26;2023-11-02;K0043;P0067;SR018;1;189.61;0.0;Abgeschlossen;Telefon
O02497;26.02.2022;2022-02-28;K0052;P0070;SR010;2;141.59;0.0;Abgeschlossen;Online
O02498;2022-01-05;2022-01-07;K0253;P0064;SR006;5;646.24;0.1;Abgeschlossen;Online
O02499;08.05.2023;2023-05-18;K0016;P0001;SR008;1;729.48;0.0;In Bearbeitung;Online
O02500;2022-12-30;2023-01-01;K0035;P0038;SR003;1;87.7;0.0;Storniert;Telefon
O02501;2023-05-17;2023-05-19;K0319;P0045;SR004;1;273,66;0.0;Abgeschlossen;Außendienst
O02502;2024-08-06;2024-08-13;K0054;P0084;SR005;3;325.99;0.1;Abgeschlossen;Online
O02503;08/21/2022;2022-08-27;K0112;P0066;SR020;1;952,34;0.0;Abgeschlossen;Online
O02504;2022-01-23;2022-01-26;K0367;P0071;SR020;2;595.66;0.0;Abgeschlossen;Online
O02505;2023-02-18;2023-02-23;K0369;P0067;SR005;2;186,02;0.1;Abgeschlossen;Online
O02506;2023-06-28;2023-07-10;K0308;P0028;SR009;1;600.81;0.1;Abgeschlossen;Telefon
O02507;2023-03-28;2023-03-30;K0022;P0021;SR005;1;132.42;0.0;Abgeschlossen;Partner
O02508;2022-06-20;2022-06-27;K0253;P0004;SR001;1;215.33;0.2;Abgeschlossen;Außendienst
O02509;2023-10-18;2023-10-20;K0307;P0001;SR006;2;790.55;0.1;Abgeschlossen;Online
O02510;2022-06-21;2022-06-29;K0315;P0074;SR015;5;709.8;0.05;Abgeschlossen;Partner
O02511;2022-06-02;2022-06-03;K0040;P0078;SR012;1;2046.98;0.0;Abgeschlossen;Telefon
O02512;22.04.2023;2023-05-05;K0251;P0058;SR002;1;275.66;0.0;In Bearbeitung;Telefon
O02513;2023-07-13;2023-07-24;K0334;P0058;SR018;1;289.0;0.0;Abgeschlossen;Partner
O02514;2024-06-25;2024-06-29;K0227;P0022;SR020;1;130,77;0.0;In Bearbeitung;Telefon
O02515;2022-05-10;2022-05-24;K0056;P0012;SR010;1;1002,63;0.1;Abgeschlossen;Online
O02516;26.03.2022;2022-04-02;K0016;P0023;SR013;1;35.89;0.05;Abgeschlossen;Partner
O02517;2023-07-11;2023-07-20;K0236;P0007;SR018;3;1920.4;0.0;Abgeschlossen;Telefon
O02518;07/06/2024;2024-07-18;K0084;P0033;SR005;1;1183.73;0.0;Abgeschlossen;Online
O02519;2022-07-24;2022-08-06;K0296;P0008;SR003;1;3213.18;0.05;Abgeschlossen;Außendienst
O02520;2022-09-22;2022-09-27;K0037;P0075;SR013;2;103.15;0.0;Abgeschlossen;Online
O02521;2022-09-22;2022-09-25;K0248;P0060;SR004;2;96.04;0.2;Zurückgestellt;Online
O02522;2023-10-23;2023-11-06;K0236;P0085;SR008;1;768.91;0.0;Abgeschlossen;Außendienst
O02523;2024-01-09;2024-01-21;K0285;P0061;SR006;1;394.85;0.0;Abgeschlossen;Partner
O02524;2022-12-01;2022-12-13;K0359;P0061;SR001;1;409.0;0.0;Abgeschlossen;Außendienst
O02525;2023-08-10;2023-08-19;K0271;P0040;SR020;1;270.77;0.05;Abgeschlossen;Außendienst
O02526;2024-05-02;2024-05-13;K0068;P0031;SR001;1;87.96;0.0;Abgeschlossen;Partner
O02527;20/11/2022;2022-11-21;K0160;P0001;SR017;1;738.72;0.0;Abgeschlossen;Online
O02528;05/12/2023;2023-12-08;K0204;P0026;SR015;1;90.05;0.1;Abgeschlossen;Telefon
O02529;2023-07-20;2023-07-25;K0236;P0005;SR013;3;138.48;0.15;Abgeschlossen;Online
O02530;2022-08-04;2022-08-12;K0076;P0011;SR003;5;167.95;0.2;Abgeschlossen;Telefon
O02531;2023-01-03;2023-01-17;K0324;P0071;SR014;1;598.82;0.0;Abgeschlossen;Online
O02532;2022-12-22;2022-12-27;K0209;P0035;SR019;1;1005.64;0.15;Zurückgestellt;Online
O02533;2024-02-07;2024-02-20;K0110;P0084;SR017;3;309.56;0.1;Abgeschlossen;Online
O02534;24/07/2023;2023-08-01;K0334;P0010;SR008;1;996.82;0.0;Abgeschlossen;Telefon
O02535;2022-02-22;2022-03-06;K0167;P0026;SR005;1;90.08;0.0;Zurückgestellt;Außendienst
O02536;26.02.2023;;K0197;P0022;SR013;3;129.2;0.0;Abgeschlossen;Telefon
O02537;2024-04-26;2024-04-30;K0059;P0004;SR020;5;211.23;0.15;Abgeschlossen;Partner
O02538;2024-03-01;;K0307;P0081;SR001;1;945.09;0.0;Abgeschlossen;Online
O02539;16/06/2022;;K0002;P0018;SR008;5;234.99;0.0;Zurückgestellt;Online
O02540;2022-10-01;2022-10-03;K0213;P0066;SR008;1;921.8;0.0;In Bearbeitung;Telefon
O02541;2024-02-19;2024-02-29;K0237;P0080;SR016;2;534,7;0.0;Abgeschlossen;Online
O02542;07/10/2022;2022-10-12;K0044;P0036;SR014;2;170,14;0.0;Abgeschlossen;Außendienst
O02543;2022-12-14;2022-12-23;K0182;P0075;SR013;3;110.07;0.05;Abgeschlossen;Telefon
O02544;2024-10-28;2024-10-31;K0224;P0028;SR020;1;579.05;0.0;Abgeschlossen;Außendienst
O02545;2024-06-08;2024-06-09;K0107;P0050;SR019;2;829.88;0.0;Abgeschlossen;Online
O02546;2022-04-25;2022-04-29;K0003;P0036;SR009;3;179.23;0.15;Abgeschlossen;Außendienst
O02547;2024-05-08;2024-05-12;K0197;P0055;SR003;2;118.63;0.0;Storniert;Online
O02548;23/09/2022;2022-09-30;K0030;P0012;SR012;1;946.24;0.05;Storniert;Telefon
O02549;05.05.2022;2022-05-14;K0143;P0045;SR013;3;273.6;0.0;Abgeschlossen;Online
O02550;19/03/2022;2022-04-02;K0241;P0059;SR014;5;349.1;0.15;In Bearbeitung;Online
O02551;2022-11-13;2022-11-19;K0130;P0072;SR014;1;2583.53;0.1;Abgeschlossen;Online
O02552;2024-10-04;2024-10-17;K0328;P0007;SR002;1;1865.89;0.0;In Bearbeitung;Partner
O02553;2022-11-28;2022-12-02;K0390;P0055;SR015;1;111,19;0.15;Zurückgestellt;Telefon
O02554;2023-07-06;2023-07-07;K0115;P0067;SR013;1;188.89;0.0;Abgeschlossen;Online
O02555;2023-10-18;2023-10-22;K0289;P0041;SR017;2;88.99;0.2;Abgeschlossen;Telefon
O02556;2024-05-04;2024-05-06;K0171;P0021;SR012;2;137.82;0.0;Abgeschlossen;Online
O02557;06/06/2022;2022-06-08;K0105;P0034;SR018;1;319.86;0.0;Abgeschlossen;Außendienst
O02558;2024-11-05;2024-11-06;K0097;P0085;SR010;2;768.59;0.0;In Bearbeitung;Außendienst
O02559;2024-10-30;2024-11-13;K0378;P0030;SR005;1;34.1;0.0;Abgeschlossen;Außendienst
O02560;2022-06-28;2022-07-02;K0347;P0003;SR010;2;141.3;0.0;Storniert;Online
O02561;2024-07-26;2024-08-08;K0372;P0053;SR019;1;683.21;0.1;Abgeschlossen;Online
O02562;2024-10-29;2024-10-31;K0030;P0027;SR012;3;757,5;0.0;In Bearbeitung;Außendienst
O02563;2023-10-08;2023-10-14;K0196;P0080;SR009;3;512.86;0.05;Abgeschlossen;Außendienst
O02564;2022-05-24;2022-05-29;K0043;P0027;SR013;2;730.79;0.1;Abgeschlossen;Online
O02565;2024-06-20;2024-06-25;K0217;P0002;SR019;1;1610.56;0.05;Abgeschlossen;Außendienst
O02566;2023-06-07;2023-06-18;K0216;P0037;SR007;2;481.61;0.05;Abgeschlossen;Online
O02567;2023-12-08;2023-12-11;K0168;P0062;SR006;1;244.74;0.1;Abgeschlossen;Telefon
O02568;06/26/2023;2023-07-05;K0083;P0048;SR010;2;1277.37;0.05;Storniert;Außendienst
O02569;26.02.2024;2024-03-08;K0309;P0046;SR002;2;2264.55;0.05;Abgeschlossen;Online
O02570;2023-05-30;2023-06-12;K0151;P0039;SR020;1;220.33;0.0;Abgeschlossen;Online
O02571;2024-10-11;2024-10-20;K0378;P0068;SR020;1;275.35;0.1;Abgeschlossen;Telefon
O02572;09.09.2023;2023-09-16;K0392;P0006;SR003;1;1161.74;0.05;Abgeschlossen;Telefon
O02573;2022-04-28;2022-05-11;K0023;P0017;SR004;2;594.19;0.15;Abgeschlossen;Telefon
O02574;05.08.2022;2022-08-12;K0217;P0006;SR009;2;1059.22;0.0;Abgeschlossen;Außendienst
O02575;2023-10-25;2023-11-08;K0138;P0045;SR020;1;273.99;0.05;In Bearbeitung;Außendienst
O02576;2024-10-25;2024-10-31;K0288;P0052;SR016;10;985.42;0.0;Storniert;Telefon
O02577;2023-10-28;2023-11-03;K0381;P0060;SR002;2;94,36;0.0;Abgeschlossen;Telefon
O02578;05/03/2024;2024-03-10;K0123;P0054;SR006;1;284,93;0.0;Abgeschlossen;Telefon
O02579;2024-04-30;2024-05-04;K0107;P0076;SR014;1;2467.86;0.0;Abgeschlossen;Online
O02580;2024-07-12;2024-07-26;K0042;P0019;SR016;1;1743.24;0.05;Abgeschlossen;Telefon
O02581;2023-02-10;2023-02-12;K0386;P0065;SR019;5;2535.85;0.0;Abgeschlossen;Online
O02582;10.06.2022;2022-06-17;K0094;P0024;SR014;1;876,02;0.0;Abgeschlossen;Telefon
O02583;2022-08-10;2022-08-23;K0250;P0050;SR009;2;864.7;0.0;Abgeschlossen;Außendienst
O02584;2024-03-06;2024-03-07;K0342;P0045;SR008;1;261.7;0.0;Abgeschlossen;Telefon
O02585;08/16/2023;2023-08-19;K0233;P0048;SR019;2;1265,87;0.0;Abgeschlossen;Online
O02586;02/21/2023;2023-02-22;K0382;P0021;SR017;1;138.08;0.0;Abgeschlossen;Partner
O02587;12/01/2023;2023-12-15;K0167;P0017;SR010;1;597,38;0.1;Abgeschlossen;Online
O02588;2024-11-01;2024-11-12;K0220;P0075;SR015;10;109,22;0.05;Abgeschlossen;Telefon
O02589;2024-10-26;2024-11-08;K0053;P0013;SR010;1;202.01;0.1;Abgeschlossen;Online
O02590;2024-09-10;2024-09-13;K0334;P0079;SR013;2;1076.86;0.2;Abgeschlossen;Telefon
O02591;2022-12-21;2023-01-01;K0351;P0063;SR001;1;79.7;0.1;Abgeschlossen;Online
O02592;15.11.2022;2022-11-27;K0381;P0014;SR007;1;1291.62;0.0;Abgeschlossen;Telefon
O02593;2022-04-22;2022-04-28;K0176;P0007;SR010;1;1847.3;0.1;Abgeschlossen;Partner
O02594;2024-10-22;2024-10-28;K0319;P0038;SR004;2;94.11;0.0;Abgeschlossen;Online
O02595;2024-08-14;2024-08-22;K0168;P0016;SR011;1;301.05;0.0;Abgeschlossen;Partner
O02596;02/10/2022;2022-10-14;K0071;P0066;SR006;3;895.47;0.05;Abgeschlossen;Online
O02597;2023-06-24;2023-07-04;K0013;P0017;SR013;1;617.51;0.1;In Bearbeitung;Online
O02598;2023-05-02;2023-05-11;K0210;P0051;SR005;1;867.22;0.0;In Bearbeitung;Partner
O02599;30.03.2024;2024-04-11;K0047;P0048;SR011;1;1283.77;0.05;Abgeschlossen;Außendienst
O02600;2024-02-25;;K0388;P0076;SR006;1;2570.05;0.0;Abgeschlossen;Online
O02601;12/03/2022;2022-03-24;K0168;P0030;SR016;2;35.68;0.0;Abgeschlossen;Online
O02602;2022-05-17;;K0325;P0028;SR005;5;596.95;0.0;Abgeschlossen;Partner
O02603;2023-04-03;2023-04-08;K0103;P0083;SR017;2;429.43;0.0;Abgeschlossen;Online
O02604;2024-04-10;2024-04-21;K0357;P0001;SR012;1;745.77;0.1;Abgeschlossen;Telefon
O02605;2023-05-15;2023-05-17;K0201;P0058;SR007;2;263.3;0.15;Zurückgestellt;Online
O02606;04/13/2022;2022-04-26;K0273;P0064;SR006;10;664.22;0.0;In Bearbeitung;Online
O02607;2024-05-09;2024-05-12;K0302;P0023;SR020;10;37.0;0.15;Abgeschlossen;Telefon
O02608;2022-09-08;2022-09-22;K0047;P0038;SR016;3;92.42;0.0;Abgeschlossen;Partner
O02609;2024-11-29;2024-12-08;K0018;P0058;SR010;1;275.36;0.1;Abgeschlossen;Online
O02610;2022-03-08;2022-03-17;K0206;P0074;SR010;1;693.16;0.0;Storniert;Online
O02611;2023-12-19;2023-12-24;K0056;P0026;SR005;2;92.2;0.05;In Bearbeitung;Online
O02612;2023-02-07;2023-02-20;K0299;P0084;SR005;1;321.74;0.05;Abgeschlossen;Telefon
O02613;13/04/2023;2023-04-26;K0290;P0058;SR001;1;278,16;0.0;Abgeschlossen;Telefon
O02614;2024-12-08;2024-12-18;K0324;P0050;SR009;5;893.67;0.15;In Bearbeitung;Außendienst
O02615;2024-12-29;2025-01-06;K0314;P0061;SR007;2;402.54;0.0;Abgeschlossen;Online
O02616;2022-01-18;2022-01-21;K0292;P0027;SR019;1;743,68;0.15;Abgeschlossen;Online
O02617;2023-04-03;2023-04-17;K0167;P0016;SR010;1;313.01;0.0;Abgeschlossen;Außendienst
O02618;04.10.2022;;K0037;P0076;SR008;1;2605.47;0.0;Zurückgestellt;Telefon
O02619;03/05/2023;2023-05-14;K0184;P0065;SR006;1;2523.78;0.0;Abgeschlossen;Online
O02620;2022-12-25;2023-01-01;K0389;P0077;SR017;3;430.99;0.0;Abgeschlossen;Telefon
O02621;2023-09-26;2023-10-02;K0358;P0047;SR001;1;268.55;0.0;Abgeschlossen;Außendienst
O02622;2023-10-24;2023-10-27;K0266;P0069;SR008;2;67.86;0.05;Abgeschlossen;Online
O02623;2023-10-07;2023-10-19;K0391;P0014;SR003;5;1284.36;0.0;Abgeschlossen;Online
O02624;04.05.2022;2022-05-15;K0254;P0005;SR012;3;151.04;0.0;Abgeschlossen;Online
O02625;2024-06-07;2024-06-13;K0299;P0029;SR015;1;1805.75;0.0;Abgeschlossen;Online
O02626;2023-05-09;2023-05-23;K0177;P0049;SR008;2;791.35;0.0;Zurückgestellt;Online
O02627;2023-10-11;2023-10-25;K0028;P0044;SR003;1;2073.36;0.0;Zurückgestellt;Online
O02628;2023-07-06;2023-07-17;K0328;P0026;SR007;5;90.62;0.0;Abgeschlossen;Außendienst
O02629;2024-08-05;2024-08-17;K0353;P0066;SR019;1;960.41;0.2;Zurückgestellt;Telefon
